,p_rel,y_BET,sq_resid
1,0.0671595345335,2.68392960203,
2,0.106457389962,3.62419817391,
3,0.14257644016,4.4941414006,
4,0.172691161047,5.23991754049,
5,0.202786713391,6.0172809457,
6,0.23340767034,6.82738944127,
7,0.246050548641,7.16451668791,
8,0.269143984919,7.78795535209,
9,0.29087420349,8.3864213932,
10,0.302042169891,8.70126017322,
11,0.321036039147,9.26277273669,
12,0.336789486369,9.74159245663,
